engine,case_id,symbol,date,scope,axis,source,stage,signal_hm,bar_label_semantics,quote_at,close_available_at,decision_at,submit_at,decision_px,limit_reference_at,limit_reference_px,limit_reference_kind,injected_entry_a,injected_anchor_at,injected_lot_shares,injected_cash,baseline_status,baseline_reason,baseline_fill_at,baseline_fill_px,baseline_shares,baseline_cash_after,next_status,next_reason,next_fill_at,next_fill_px,next_shares,next_cash_after,matched_fill,status_match,same_price,price_diff,price_diff_bp,fixed_exit_day,fixed_exit_px,exit_mark_at,local_pair_status,baseline_local_pnl,next_local_pnl,baseline_local_return,next_local_return,local_pnl_delta,local_return_delta_bp,baseline_local_rank,next_local_rank,local_rank_delta,production_replay,full_replay_status,full_strategy_nav,full_strategy_return,max_drawdown,strategy_rank,strategy_rank_delta,action,source_lineage
v7,600007.SH_20260916_884_trial,600007.SH,2026-09-16,local event sensitivity not strategy claim,clock,qlib_bin_1min,trial,884,lake_index_is_bar_start_wallclock,2026-09-16 14:44:00,2026-09-16 14:45:00,2026-09-16 14:45:00,2026-09-16 14:45:00.001000,19.760000228881836,2026-09-15 15:00:00,19.34000015258789,previous_calendar_day_1500_minute_close_proxy_not_official_daily,18.93000030517578,2026-09-07 09:30:00,100,1000000.0,FILLED,buy:add_a104,2026-09-16 14:45:00,19.760000228881836,10100,800224.4216859818,FILLED,first_eligible_open,2026-09-16 14:46:00,19.75,10100,800325.525,True,True,False,-0.010000228881835938,-5.060844517207341,2026-09-17,19.920000076293945,2026-09-17 14:55:00,PRICE_PAIR_ONLY_NOT_EXECUTED_EXIT,1215.2304557800235,1316.3337697982788,0.006082978039837568,0.0065923988020916485,101.10331401825533,5.094207622540802,,,,DATA_GAP,DATA_GAP,,,,,,add_a104,parquet_lineage
v7,600007.SH_20260916_884_four,600007.SH,2026-09-16,local event sensitivity not strategy claim,clock,qlib_bin_1min,four,884,lake_index_is_bar_start_wallclock,2026-09-16 14:44:00,2026-09-16 14:45:00,2026-09-16 14:45:00,2026-09-16 14:45:00.001000,19.760000228881836,2026-09-15 15:00:00,19.34000015258789,previous_calendar_day_1500_minute_close_proxy_not_official_daily,18.93000030517578,2026-09-07 09:30:00,100,1000000.0,NO_FILL,none,,,0,1000000.0,NO_FILL,no_baseline_order,,,0,1000000.0,False,True,,,,2026-09-17,,,NO_FILL,,,,,,,,,,DATA_GAP,DATA_GAP,,,,,,none,parquet_lineage
v7,600007.SH_20260916_884_six,600007.SH,2026-09-16,local event sensitivity not strategy claim,clock,qlib_bin_1min,six,884,lake_index_is_bar_start_wallclock,2026-09-16 14:44:00,2026-09-16 14:45:00,2026-09-16 14:45:00,2026-09-16 14:45:00.001000,19.760000228881836,2026-09-15 15:00:00,19.34000015258789,previous_calendar_day_1500_minute_close_proxy_not_official_daily,18.93000030517578,2026-09-07 09:30:00,100,1000000.0,NO_FILL,none,,,0,1000000.0,NO_FILL,no_baseline_order,,,0,1000000.0,False,True,,,,2026-09-17,,,NO_FILL,,,,,,,,,,DATA_GAP,DATA_GAP,,,,,,none,parquet_lineage
v7,600007.SH_20260916_884_eight,600007.SH,2026-09-16,local event sensitivity not strategy claim,clock,qlib_bin_1min,eight,884,lake_index_is_bar_start_wallclock,2026-09-16 14:44:00,2026-09-16 14:45:00,2026-09-16 14:45:00,2026-09-16 14:45:00.001000,19.760000228881836,2026-09-15 15:00:00,19.34000015258789,previous_calendar_day_1500_minute_close_proxy_not_official_daily,18.93000030517578,2026-09-07 09:30:00,100,1000000.0,NO_FILL,none,,,0,1000000.0,NO_FILL,no_baseline_order,,,0,1000000.0,False,True,,,,2026-09-17,,,NO_FILL,,,,,,,,,,DATA_GAP,DATA_GAP,,,,,,none,parquet_lineage
v7,600007.SH_20260916_885_trial,600007.SH,2026-09-16,local event sensitivity not strategy claim,clock,qlib_bin_1min,trial,885,lake_index_is_bar_start_wallclock,2026-09-16 14:45:00,2026-09-16 14:46:00,2026-09-16 14:46:00,2026-09-16 14:46:00.001000,19.75,2026-09-15 15:00:00,19.34000015258789,previous_calendar_day_1500_minute_close_proxy_not_official_daily,18.93000030517578,2026-09-07 09:30:00,100,1000000.0,FILLED,buy:add_a104,2026-09-16 14:46:00,19.75,10100,800325.525,FILLED,first_eligible_open,2026-09-16 14:47:00,19.770000457763672,10100,800123.3183719635,True,True,False,0.020000457763671875,10.12681405755611,2026-09-17,19.920000076293945,2026-09-17 14:55:00,PRICE_PAIR_ONLY_NOT_EXECUTED_EXIT,1316.3337697982788,1114.1271417617972,0.0065923988020916485,0.00557407263662276,-202.20662803648156,-10.183261654688886,,,,DATA_GAP,DATA_GAP,,,,,,add_a104,parquet_lineage
v7,600007.SH_20260916_885_four,600007.SH,2026-09-16,local event sensitivity not strategy claim,clock,qlib_bin_1min,four,885,lake_index_is_bar_start_wallclock,2026-09-16 14:45:00,2026-09-16 14:46:00,2026-09-16 14:46:00,2026-09-16 14:46:00.001000,19.75,2026-09-15 15:00:00,19.34000015258789,previous_calendar_day_1500_minute_close_proxy_not_official_daily,18.93000030517578,2026-09-07 09:30:00,100,1000000.0,NO_FILL,none,,,0,1000000.0,NO_FILL,no_baseline_order,,,0,1000000.0,False,True,,,,2026-09-17,,,NO_FILL,,,,,,,,,,DATA_GAP,DATA_GAP,,,,,,none,parquet_lineage
v7,600007.SH_20260916_885_six,600007.SH,2026-09-16,local event sensitivity not strategy claim,clock,qlib_bin_1min,six,885,lake_index_is_bar_start_wallclock,2026-09-16 14:45:00,2026-09-16 14:46:00,2026-09-16 14:46:00,2026-09-16 14:46:00.001000,19.75,2026-09-15 15:00:00,19.34000015258789,previous_calendar_day_1500_minute_close_proxy_not_official_daily,18.93000030517578,2026-09-07 09:30:00,100,1000000.0,NO_FILL,none,,,0,1000000.0,NO_FILL,no_baseline_order,,,0,1000000.0,False,True,,,,2026-09-17,,,NO_FILL,,,,,,,,,,DATA_GAP,DATA_GAP,,,,,,none,parquet_lineage
v7,600007.SH_20260916_885_eight,600007.SH,2026-09-16,local event sensitivity not strategy claim,clock,qlib_bin_1min,eight,885,lake_index_is_bar_start_wallclock,2026-09-16 14:45:00,2026-09-16 14:46:00,2026-09-16 14:46:00,2026-09-16 14:46:00.001000,19.75,2026-09-15 15:00:00,19.34000015258789,previous_calendar_day_1500_minute_close_proxy_not_official_daily,18.93000030517578,2026-09-07 09:30:00,100,1000000.0,NO_FILL,none,,,0,1000000.0,NO_FILL,no_baseline_order,,,0,1000000.0,False,True,,,,2026-09-17,,,NO_FILL,,,,,,,,,,DATA_GAP,DATA_GAP,,,,,,none,parquet_lineage
v7,600007.SH_20260916_894_trial,600007.SH,2026-09-16,local event sensitivity not strategy claim,clock,qlib_bin_1min,trial,894,lake_index_is_bar_start_wallclock,2026-09-16 14:54:00,2026-09-16 14:55:00,2026-09-16 14:55:00,2026-09-16 14:55:00.001000,19.770000457763672,2026-09-15 15:00:00,19.34000015258789,previous_calendar_day_1500_minute_close_proxy_not_official_daily,18.93000030517578,2026-09-07 09:30:00,100,1000000.0,FILLED,buy:add_a104,2026-09-16 14:55:00,19.770000457763672,10100,800123.3183719635,FILLED,first_eligible_open,2026-09-16 14:56:00,19.790000915527344,10100,799921.111743927,True,True,False,0.020000457763671875,10.116569196041425,2026-09-17,19.920000076293945,2026-09-17 14:55:00,PRICE_PAIR_ONLY_NOT_EXECUTED_EXIT,1114.1271417617972,911.9205137252866,0.00557407263662276,0.00455780478227246,-202.20662803651066,-10.162678543503,,,,DATA_GAP,DATA_GAP,,,,,,add_a104,parquet_lineage
v7,600007.SH_20260916_894_four,600007.SH,2026-09-16,local event sensitivity not strategy claim,clock,qlib_bin_1min,four,894,lake_index_is_bar_start_wallclock,2026-09-16 14:54:00,2026-09-16 14:55:00,2026-09-16 14:55:00,2026-09-16 14:55:00.001000,19.770000457763672,2026-09-15 15:00:00,19.34000015258789,previous_calendar_day_1500_minute_close_proxy_not_official_daily,18.93000030517578,2026-09-07 09:30:00,100,1000000.0,NO_FILL,none,,,0,1000000.0,NO_FILL,no_baseline_order,,,0,1000000.0,False,True,,,,2026-09-17,,,NO_FILL,,,,,,,,,,DATA_GAP,DATA_GAP,,,,,,none,parquet_lineage
v7,600007.SH_20260916_894_six,600007.SH,2026-09-16,local event sensitivity not strategy claim,clock,qlib_bin_1min,six,894,lake_index_is_bar_start_wallclock,2026-09-16 14:54:00,2026-09-16 14:55:00,2026-09-16 14:55:00,2026-09-16 14:55:00.001000,19.770000457763672,2026-09-15 15:00:00,19.34000015258789,previous_calendar_day_1500_minute_close_proxy_not_official_daily,18.93000030517578,2026-09-07 09:30:00,100,1000000.0,NO_FILL,none,,,0,1000000.0,NO_FILL,no_baseline_order,,,0,1000000.0,False,True,,,,2026-09-17,,,NO_FILL,,,,,,,,,,DATA_GAP,DATA_GAP,,,,,,none,parquet_lineage
v7,600007.SH_20260916_894_eight,600007.SH,2026-09-16,local event sensitivity not strategy claim,clock,qlib_bin_1min,eight,894,lake_index_is_bar_start_wallclock,2026-09-16 14:54:00,2026-09-16 14:55:00,2026-09-16 14:55:00,2026-09-16 14:55:00.001000,19.770000457763672,2026-09-15 15:00:00,19.34000015258789,previous_calendar_day_1500_minute_close_proxy_not_official_daily,18.93000030517578,2026-09-07 09:30:00,100,1000000.0,NO_FILL,none,,,0,1000000.0,NO_FILL,no_baseline_order,,,0,1000000.0,False,True,,,,2026-09-17,,,NO_FILL,,,,,,,,,,DATA_GAP,DATA_GAP,,,,,,none,parquet_lineage
Book,600007.SH_20260917_585_pending_chase,600007.SH,2026-09-17,local event sensitivity not strategy claim,clock,qlib_bin_1min,pending_chase,585,lake_index_is_bar_start_wallclock,2026-09-17 09:45:00,2026-09-17 09:46:00,2026-09-17 09:46:00,2026-09-17 09:46:00.001000,19.65999984741211,2026-09-16 15:00:00,19.780000686645508,previous_calendar_day_1500_minute_close_proxy_not_official_daily,,,,1000000.0,NO_FILL,abandon,,,0,1000000.0,NO_FILL,no_baseline_order,,,0,1000000.0,False,True,,,,2026-09-18,,,NO_FILL,,,,,,,,,,DATA_GAP,DATA_GAP,,,,,,abandon,parquet_lineage
v7,600007.SH_20260917_884_trial,600007.SH,2026-09-17,local event sensitivity not strategy claim,clock,qlib_bin_1min,trial,884,lake_index_is_bar_start_wallclock,2026-09-17 14:44:00,2026-09-17 14:45:00,2026-09-17 14:45:00,2026-09-17 14:45:00.001000,19.899999618530273,2026-09-16 15:00:00,19.780000686645508,previous_calendar_day_1500_minute_close_proxy_not_official_daily,18.93000030517578,2026-09-07 09:30:00,100,1000000.0,FILLED,buy:add_a104,2026-09-17 14:45:00,19.899999618530273,10000,800801.003818512,FILLED,first_eligible_open,2026-09-17 14:46:00,19.90999984741211,10000,800700.9015274048,True,True,False,0.010000228881835938,5.025240740468284,2026-09-18,19.8799991607666,2026-09-18 14:55:00,PRICE_PAIR_ONLY_NOT_EXECUTED_EXIT,-597.8045654296875,-697.9068565368652,-0.003001042057887853,-0.003501806389921184,-100.10229110717773,-5.007643320333308,,,,DATA_GAP,DATA_GAP,,,,,,add_a104,parquet_lineage
v7,600007.SH_20260917_884_four,600007.SH,2026-09-17,local event sensitivity not strategy claim,clock,qlib_bin_1min,four,884,lake_index_is_bar_start_wallclock,2026-09-17 14:44:00,2026-09-17 14:45:00,2026-09-17 14:45:00,2026-09-17 14:45:00.001000,19.899999618530273,2026-09-16 15:00:00,19.780000686645508,previous_calendar_day_1500_minute_close_proxy_not_official_daily,18.93000030517578,2026-09-07 09:30:00,100,1000000.0,NO_FILL,none,,,0,1000000.0,NO_FILL,no_baseline_order,,,0,1000000.0,False,True,,,,2026-09-18,,,NO_FILL,,,,,,,,,,DATA_GAP,DATA_GAP,,,,,,none,parquet_lineage
v7,600007.SH_20260917_884_six,600007.SH,2026-09-17,local event sensitivity not strategy claim,clock,qlib_bin_1min,six,884,lake_index_is_bar_start_wallclock,2026-09-17 14:44:00,2026-09-17 14:45:00,2026-09-17 14:45:00,2026-09-17 14:45:00.001000,19.899999618530273,2026-09-16 15:00:00,19.780000686645508,previous_calendar_day_1500_minute_close_proxy_not_official_daily,18.93000030517578,2026-09-07 09:30:00,100,1000000.0,NO_FILL,none,,,0,1000000.0,NO_FILL,no_baseline_order,,,0,1000000.0,False,True,,,,2026-09-18,,,NO_FILL,,,,,,,,,,DATA_GAP,DATA_GAP,,,,,,none,parquet_lineage
v7,600007.SH_20260917_884_eight,600007.SH,2026-09-17,local event sensitivity not strategy claim,clock,qlib_bin_1min,eight,884,lake_index_is_bar_start_wallclock,2026-09-17 14:44:00,2026-09-17 14:45:00,2026-09-17 14:45:00,2026-09-17 14:45:00.001000,19.899999618530273,2026-09-16 15:00:00,19.780000686645508,previous_calendar_day_1500_minute_close_proxy_not_official_daily,18.93000030517578,2026-09-07 09:30:00,100,1000000.0,NO_FILL,none,,,0,1000000.0,NO_FILL,no_baseline_order,,,0,1000000.0,False,True,,,,2026-09-18,,,NO_FILL,,,,,,,,,,DATA_GAP,DATA_GAP,,,,,,none,parquet_lineage
v7,600007.SH_20260917_885_trial,600007.SH,2026-09-17,local event sensitivity not strategy claim,clock,qlib_bin_1min,trial,885,lake_index_is_bar_start_wallclock,2026-09-17 14:45:00,2026-09-17 14:46:00,2026-09-17 14:46:00,2026-09-17 14:46:00.001000,19.899999618530273,2026-09-16 15:00:00,19.780000686645508,previous_calendar_day_1500_minute_close_proxy_not_official_daily,18.93000030517578,2026-09-07 09:30:00,100,1000000.0,FILLED,buy:add_a104,2026-09-17 14:46:00,19.899999618530273,10000,800801.003818512,FILLED,first_eligible_open,2026-09-17 14:47:00,19.90999984741211,10000,800700.9015274048,True,True,False,0.010000228881835938,5.025240740468284,2026-09-18,19.8799991607666,2026-09-18 14:55:00,PRICE_PAIR_ONLY_NOT_EXECUTED_EXIT,-597.8045654296875,-697.9068565368652,-0.003001042057887853,-0.003501806389921184,-100.10229110717773,-5.007643320333308,,,,DATA_GAP,DATA_GAP,,,,,,add_a104,parquet_lineage
v7,600007.SH_20260917_885_four,600007.SH,2026-09-17,local event sensitivity not strategy claim,clock,qlib_bin_1min,four,885,lake_index_is_bar_start_wallclock,2026-09-17 14:45:00,2026-09-17 14:46:00,2026-09-17 14:46:00,2026-09-17 14:46:00.001000,19.899999618530273,2026-09-16 15:00:00,19.780000686645508,previous_calendar_day_1500_minute_close_proxy_not_official_daily,18.93000030517578,2026-09-07 09:30:00,100,1000000.0,NO_FILL,none,,,0,1000000.0,NO_FILL,no_baseline_order,,,0,1000000.0,False,True,,,,2026-09-18,,,NO_FILL,,,,,,,,,,DATA_GAP,DATA_GAP,,,,,,none,parquet_lineage
v7,600007.SH_20260917_885_six,600007.SH,2026-09-17,local event sensitivity not strategy claim,clock,qlib_bin_1min,six,885,lake_index_is_bar_start_wallclock,2026-09-17 14:45:00,2026-09-17 14:46:00,2026-09-17 14:46:00,2026-09-17 14:46:00.001000,19.899999618530273,2026-09-16 15:00:00,19.780000686645508,previous_calendar_day_1500_minute_close_proxy_not_official_daily,18.93000030517578,2026-09-07 09:30:00,100,1000000.0,NO_FILL,none,,,0,1000000.0,NO_FILL,no_baseline_order,,,0,1000000.0,False,True,,,,2026-09-18,,,NO_FILL,,,,,,,,,,DATA_GAP,DATA_GAP,,,,,,none,parquet_lineage
v7,600007.SH_20260917_885_eight,600007.SH,2026-09-17,local event sensitivity not strategy claim,clock,qlib_bin_1min,eight,885,lake_index_is_bar_start_wallclock,2026-09-17 14:45:00,2026-09-17 14:46:00,2026-09-17 14:46:00,2026-09-17 14:46:00.001000,19.899999618530273,2026-09-16 15:00:00,19.780000686645508,previous_calendar_day_1500_minute_close_proxy_not_official_daily,18.93000030517578,2026-09-07 09:30:00,100,1000000.0,NO_FILL,none,,,0,1000000.0,NO_FILL,no_baseline_order,,,0,1000000.0,False,True,,,,2026-09-18,,,NO_FILL,,,,,,,,,,DATA_GAP,DATA_GAP,,,,,,none,parquet_lineage
v7,600007.SH_20260917_894_trial,600007.SH,2026-09-17,local event sensitivity not strategy claim,clock,qlib_bin_1min,trial,894,lake_index_is_bar_start_wallclock,2026-09-17 14:54:00,2026-09-17 14:55:00,2026-09-17 14:55:00,2026-09-17 14:55:00.001000,19.90999984741211,2026-09-16 15:00:00,19.780000686645508,previous_calendar_day_1500_minute_close_proxy_not_official_daily,18.93000030517578,2026-09-07 09:30:00,100,1000000.0,FILLED,buy:add_a104,2026-09-17 14:55:00,19.90999984741211,10000,800700.9015274048,FILLED,first_eligible_open,2026-09-17 14:56:00,19.920000076293945,10000,800600.7992362976,True,True,False,0.010000228881835938,5.022716704408126,2026-09-18,19.8799991607666,2026-09-18 14:55:00,PRICE_PAIR_ONLY_NOT_EXECUTED_EXIT,-697.9068565368652,-798.009147644043,-0.003501806389921184,-0.004002067935015056,-100.10229110717773,-5.002615450938716,,,,DATA_GAP,DATA_GAP,,,,,,add_a104,parquet_lineage
v7,600007.SH_20260917_894_four,600007.SH,2026-09-17,local event sensitivity not strategy claim,clock,qlib_bin_1min,four,894,lake_index_is_bar_start_wallclock,2026-09-17 14:54:00,2026-09-17 14:55:00,2026-09-17 14:55:00,2026-09-17 14:55:00.001000,19.90999984741211,2026-09-16 15:00:00,19.780000686645508,previous_calendar_day_1500_minute_close_proxy_not_official_daily,18.93000030517578,2026-09-07 09:30:00,100,1000000.0,NO_FILL,none,,,0,1000000.0,NO_FILL,no_baseline_order,,,0,1000000.0,False,True,,,,2026-09-18,,,NO_FILL,,,,,,,,,,DATA_GAP,DATA_GAP,,,,,,none,parquet_lineage
v7,600007.SH_20260917_894_six,600007.SH,2026-09-17,local event sensitivity not strategy claim,clock,qlib_bin_1min,six,894,lake_index_is_bar_start_wallclock,2026-09-17 14:54:00,2026-09-17 14:55:00,2026-09-17 14:55:00,2026-09-17 14:55:00.001000,19.90999984741211,2026-09-16 15:00:00,19.780000686645508,previous_calendar_day_1500_minute_close_proxy_not_official_daily,18.93000030517578,2026-09-07 09:30:00,100,1000000.0,NO_FILL,none,,,0,1000000.0,NO_FILL,no_baseline_order,,,0,1000000.0,False,True,,,,2026-09-18,,,NO_FILL,,,,,,,,,,DATA_GAP,DATA_GAP,,,,,,none,parquet_lineage
v7,600007.SH_20260917_894_eight,600007.SH,2026-09-17,local event sensitivity not strategy claim,clock,qlib_bin_1min,eight,894,lake_index_is_bar_start_wallclock,2026-09-17 14:54:00,2026-09-17 14:55:00,2026-09-17 14:55:00,2026-09-17 14:55:00.001000,19.90999984741211,2026-09-16 15:00:00,19.780000686645508,previous_calendar_day_1500_minute_close_proxy_not_official_daily,18.93000030517578,2026-09-07 09:30:00,100,1000000.0,NO_FILL,none,,,0,1000000.0,NO_FILL,no_baseline_order,,,0,1000000.0,False,True,,,,2026-09-18,,,NO_FILL,,,,,,,,,,DATA_GAP,DATA_GAP,,,,,,none,parquet_lineage
Book,600007.SH_20260918_585_pending_chase,600007.SH,2026-09-18,local event sensitivity not strategy claim,clock,qlib_bin_1min,pending_chase,585,lake_index_is_bar_start_wallclock,2026-09-18 09:45:00,2026-09-18 09:46:00,2026-09-18 09:46:00,2026-09-18 09:46:00.001000,19.690000534057617,2026-09-17 15:00:00,19.90999984741211,previous_calendar_day_1500_minute_close_proxy_not_official_daily,,,,1000000.0,NO_FILL,abandon,,,0,1000000.0,NO_FILL,no_baseline_order,,,0,1000000.0,False,True,,,,2026-09-19,,,NO_FILL,,,,,,,,,,DATA_GAP,DATA_GAP,,,,,,abandon,parquet_lineage
v7,600007.SH_20260918_884_trial,600007.SH,2026-09-18,local event sensitivity not strategy claim,clock,qlib_bin_1min,trial,884,lake_index_is_bar_start_wallclock,2026-09-18 14:44:00,2026-09-18 14:45:00,2026-09-18 14:45:00,2026-09-18 14:45:00.001000,19.8700008392334,2026-09-17 15:00:00,19.90999984741211,previous_calendar_day_1500_minute_close_proxy_not_official_daily,18.93000030517578,2026-09-07 09:30:00,100,1000000.0,FILLED,buy:add_a104,2026-09-18 14:45:00,19.8700008392334,10000,801101.2915992737,FILLED,first_eligible_open,2026-09-18 14:46:00,19.860000610351562,10000,801201.3938903809,True,True,False,-0.010000228881835938,-5.032827609191548,2026-09-19,,,DATA_GAP,,,,,,,,,,DATA_GAP,DATA_GAP,,,,,,add_a104,parquet_lineage
v7,600007.SH_20260918_884_four,600007.SH,2026-09-18,local event sensitivity not strategy claim,clock,qlib_bin_1min,four,884,lake_index_is_bar_start_wallclock,2026-09-18 14:44:00,2026-09-18 14:45:00,2026-09-18 14:45:00,2026-09-18 14:45:00.001000,19.8700008392334,2026-09-17 15:00:00,19.90999984741211,previous_calendar_day_1500_minute_close_proxy_not_official_daily,18.93000030517578,2026-09-07 09:30:00,100,1000000.0,NO_FILL,none,,,0,1000000.0,NO_FILL,no_baseline_order,,,0,1000000.0,False,True,,,,2026-09-19,,,NO_FILL,,,,,,,,,,DATA_GAP,DATA_GAP,,,,,,none,parquet_lineage
v7,600007.SH_20260918_884_six,600007.SH,2026-09-18,local event sensitivity not strategy claim,clock,qlib_bin_1min,six,884,lake_index_is_bar_start_wallclock,2026-09-18 14:44:00,2026-09-18 14:45:00,2026-09-18 14:45:00,2026-09-18 14:45:00.001000,19.8700008392334,2026-09-17 15:00:00,19.90999984741211,previous_calendar_day_1500_minute_close_proxy_not_official_daily,18.93000030517578,2026-09-07 09:30:00,100,1000000.0,NO_FILL,none,,,0,1000000.0,NO_FILL,no_baseline_order,,,0,1000000.0,False,True,,,,2026-09-19,,,NO_FILL,,,,,,,,,,DATA_GAP,DATA_GAP,,,,,,none,parquet_lineage
v7,600007.SH_20260918_884_eight,600007.SH,2026-09-18,local event sensitivity not strategy claim,clock,qlib_bin_1min,eight,884,lake_index_is_bar_start_wallclock,2026-09-18 14:44:00,2026-09-18 14:45:00,2026-09-18 14:45:00,2026-09-18 14:45:00.001000,19.8700008392334,2026-09-17 15:00:00,19.90999984741211,previous_calendar_day_1500_minute_close_proxy_not_official_daily,18.93000030517578,2026-09-07 09:30:00,100,1000000.0,NO_FILL,none,,,0,1000000.0,NO_FILL,no_baseline_order,,,0,1000000.0,False,True,,,,2026-09-19,,,NO_FILL,,,,,,,,,,DATA_GAP,DATA_GAP,,,,,,none,parquet_lineage
v7,600007.SH_20260918_885_trial,600007.SH,2026-09-18,local event sensitivity not strategy claim,clock,qlib_bin_1min,trial,885,lake_index_is_bar_start_wallclock,2026-09-18 14:45:00,2026-09-18 14:46:00,2026-09-18 14:46:00,2026-09-18 14:46:00.001000,19.860000610351562,2026-09-17 15:00:00,19.90999984741211,previous_calendar_day_1500_minute_close_proxy_not_official_daily,18.93000030517578,2026-09-07 09:30:00,100,1000000.0,FILLED,buy:add_a104,2026-09-18 14:46:00,19.860000610351562,10000,801201.3938903809,FILLED,first_eligible_open,2026-09-18 14:47:00,19.850000381469727,10000,801301.496181488,True,True,False,-0.010000228881835938,-5.035361819990536,2026-09-19,,,DATA_GAP,,,,,,,,,,DATA_GAP,DATA_GAP,,,,,,add_a104,parquet_lineage
v7,600007.SH_20260918_885_four,600007.SH,2026-09-18,local event sensitivity not strategy claim,clock,qlib_bin_1min,four,885,lake_index_is_bar_start_wallclock,2026-09-18 14:45:00,2026-09-18 14:46:00,2026-09-18 14:46:00,2026-09-18 14:46:00.001000,19.860000610351562,2026-09-17 15:00:00,19.90999984741211,previous_calendar_day_1500_minute_close_proxy_not_official_daily,18.93000030517578,2026-09-07 09:30:00,100,1000000.0,NO_FILL,none,,,0,1000000.0,NO_FILL,no_baseline_order,,,0,1000000.0,False,True,,,,2026-09-19,,,NO_FILL,,,,,,,,,,DATA_GAP,DATA_GAP,,,,,,none,parquet_lineage
v7,600007.SH_20260918_885_six,600007.SH,2026-09-18,local event sensitivity not strategy claim,clock,qlib_bin_1min,six,885,lake_index_is_bar_start_wallclock,2026-09-18 14:45:00,2026-09-18 14:46:00,2026-09-18 14:46:00,2026-09-18 14:46:00.001000,19.860000610351562,2026-09-17 15:00:00,19.90999984741211,previous_calendar_day_1500_minute_close_proxy_not_official_daily,18.93000030517578,2026-09-07 09:30:00,100,1000000.0,NO_FILL,none,,,0,1000000.0,NO_FILL,no_baseline_order,,,0,1000000.0,False,True,,,,2026-09-19,,,NO_FILL,,,,,,,,,,DATA_GAP,DATA_GAP,,,,,,none,parquet_lineage
v7,600007.SH_20260918_885_eight,600007.SH,2026-09-18,local event sensitivity not strategy claim,clock,qlib_bin_1min,eight,885,lake_index_is_bar_start_wallclock,2026-09-18 14:45:00,2026-09-18 14:46:00,2026-09-18 14:46:00,2026-09-18 14:46:00.001000,19.860000610351562,2026-09-17 15:00:00,19.90999984741211,previous_calendar_day_1500_minute_close_proxy_not_official_daily,18.93000030517578,2026-09-07 09:30:00,100,1000000.0,NO_FILL,none,,,0,1000000.0,NO_FILL,no_baseline_order,,,0,1000000.0,False,True,,,,2026-09-19,,,NO_FILL,,,,,,,,,,DATA_GAP,DATA_GAP,,,,,,none,parquet_lineage
v7,600007.SH_20260918_894_trial,600007.SH,2026-09-18,local event sensitivity not strategy claim,clock,qlib_bin_1min,trial,894,lake_index_is_bar_start_wallclock,2026-09-18 14:54:00,2026-09-18 14:55:00,2026-09-18 14:55:00,2026-09-18 14:55:00.001000,19.889999389648438,2026-09-17 15:00:00,19.90999984741211,previous_calendar_day_1500_minute_close_proxy_not_official_daily,18.93000030517578,2026-09-07 09:30:00,100,1000000.0,FILLED,buy:add_a104,2026-09-18 14:55:00,19.889999389648438,10000,800901.1061096191,FILLED,first_eligible_open,2026-09-18 14:56:00,19.889999389648438,10000,800901.1061096191,True,True,True,0.0,0.0,2026-09-19,,,DATA_GAP,,,,,,,,,,DATA_GAP,DATA_GAP,,,,,,add_a104,parquet_lineage
v7,600007.SH_20260918_894_four,600007.SH,2026-09-18,local event sensitivity not strategy claim,clock,qlib_bin_1min,four,894,lake_index_is_bar_start_wallclock,2026-09-18 14:54:00,2026-09-18 14:55:00,2026-09-18 14:55:00,2026-09-18 14:55:00.001000,19.889999389648438,2026-09-17 15:00:00,19.90999984741211,previous_calendar_day_1500_minute_close_proxy_not_official_daily,18.93000030517578,2026-09-07 09:30:00,100,1000000.0,NO_FILL,none,,,0,1000000.0,NO_FILL,no_baseline_order,,,0,1000000.0,False,True,,,,2026-09-19,,,NO_FILL,,,,,,,,,,DATA_GAP,DATA_GAP,,,,,,none,parquet_lineage
v7,600007.SH_20260918_894_six,600007.SH,2026-09-18,local event sensitivity not strategy claim,clock,qlib_bin_1min,six,894,lake_index_is_bar_start_wallclock,2026-09-18 14:54:00,2026-09-18 14:55:00,2026-09-18 14:55:00,2026-09-18 14:55:00.001000,19.889999389648438,2026-09-17 15:00:00,19.90999984741211,previous_calendar_day_1500_minute_close_proxy_not_official_daily,18.93000030517578,2026-09-07 09:30:00,100,1000000.0,NO_FILL,none,,,0,1000000.0,NO_FILL,no_baseline_order,,,0,1000000.0,False,True,,,,2026-09-19,,,NO_FILL,,,,,,,,,,DATA_GAP,DATA_GAP,,,,,,none,parquet_lineage
v7,600007.SH_20260918_894_eight,600007.SH,2026-09-18,local event sensitivity not strategy claim,clock,qlib_bin_1min,eight,894,lake_index_is_bar_start_wallclock,2026-09-18 14:54:00,2026-09-18 14:55:00,2026-09-18 14:55:00,2026-09-18 14:55:00.001000,19.889999389648438,2026-09-17 15:00:00,19.90999984741211,previous_calendar_day_1500_minute_close_proxy_not_official_daily,18.93000030517578,2026-09-07 09:30:00,100,1000000.0,NO_FILL,none,,,0,1000000.0,NO_FILL,no_baseline_order,,,0,1000000.0,False,True,,,,2026-09-19,,,NO_FILL,,,,,,,,,,DATA_GAP,DATA_GAP,,,,,,none,parquet_lineage
